Epoch: 0, test/loss: 3.492, test/accu: 0.048
Epoch: 250, train/loss: 1.369, train/accu: 0.597
Epoch: 250, test/loss: 4.453, test/accu: 0.114
Epoch: 251, train/loss: 1.376, train/accu: 0.598
Epoch: 251, test/loss: 4.444, test/accu: 0.114
Epoch: 252, train/loss: 1.355, train/accu: 0.605
Epoch: 252, test/loss: 4.435, test/accu: 0.112
Epoch: 253, train/loss: 1.362, train/accu: 0.604
Epoch: 253, test/loss: 4.446, test/accu: 0.115
Epoch: 254, train/loss: 1.362, train/accu: 0.606
Epoch: 254, test/loss: 4.449, test/accu: 0.113
Epoch: 255, train/loss: 1.349, train/accu: 0.606
Epoch: 255, test/loss: 4.461, test/accu: 0.113
Epoch: 256, train/loss: 1.355, train/accu: 0.607
Epoch: 256, test/loss: 4.468, test/accu: 0.115
Epoch: 257, train/loss: 1.362, train/accu: 0.607
Epoch: 257, test/loss: 4.477, test/accu: 0.114
Epoch: 258, train/loss: 1.338, train/accu: 0.612
Epoch: 258, test/loss: 4.441, test/accu: 0.112
Epoch: 259, train/loss: 1.363, train/accu: 0.604
Epoch: 259, test/loss: 4.465, test/accu: 0.113
Epoch: 260, train/loss: 1.351, train/accu: 0.604
Epoch: 260, test/loss: 4.482, test/accu: 0.110
Epoch: 261, train/loss: 1.353, train/accu: 0.609
Epoch: 261, test/loss: 4.458, test/accu: 0.111
Epoch: 262, train/loss: 1.349, train/accu: 0.604
Epoch: 262, test/loss: 4.462, test/accu: 0.111
Epoch: 263, train/loss: 1.340, train/accu: 0.610
Epoch: 263, test/loss: 4.455, test/accu: 0.110
Epoch: 264, train/loss: 1.363, train/accu: 0.605
Epoch: 264, test/loss: 4.438, test/accu: 0.114
Epoch: 265, train/loss: 1.344, train/accu: 0.609
Epoch: 265, test/loss: 4.459, test/accu: 0.110
Epoch: 266, train/loss: 1.341, train/accu: 0.610
Epoch: 266, test/loss: 4.485, test/accu: 0.108
Epoch: 267, train/loss: 1.337, train/accu: 0.612
Epoch: 267, test/loss: 4.464, test/accu: 0.108
Epoch: 268, train/loss: 1.356, train/accu: 0.605
Epoch: 268, test/loss: 4.491, test/accu: 0.108
Epoch: 269, train/loss: 1.334, train/accu: 0.609
Epoch: 269, test/loss: 4.473, test/accu: 0.110
Epoch: 270, train/loss: 1.345, train/accu: 0.605
Epoch: 270, test/loss: 4.461, test/accu: 0.111
Epoch: 271, train/loss: 1.314, train/accu: 0.625
Epoch: 271, test/loss: 4.476, test/accu: 0.113
Epoch: 272, train/loss: 1.351, train/accu: 0.605
Epoch: 272, test/loss: 4.440, test/accu: 0.115
Epoch: 273, train/loss: 1.341, train/accu: 0.607
Epoch: 273, test/loss: 4.495, test/accu: 0.113
Epoch: 274, train/loss: 1.332, train/accu: 0.613
Epoch: 274, test/loss: 4.475, test/accu: 0.114
Epoch: 275, train/loss: 1.331, train/accu: 0.611
Epoch: 275, test/loss: 4.485, test/accu: 0.117
Epoch: 276, train/loss: 1.338, train/accu: 0.610
Epoch: 276, test/loss: 4.493, test/accu: 0.112
Epoch: 277, train/loss: 1.338, train/accu: 0.605
Epoch: 277, test/loss: 4.498, test/accu: 0.113
Epoch: 278, train/loss: 1.320, train/accu: 0.616
Epoch: 278, test/loss: 4.472, test/accu: 0.116
Epoch: 279, train/loss: 1.328, train/accu: 0.610
Epoch: 279, test/loss: 4.486, test/accu: 0.109
Epoch: 280, train/loss: 1.333, train/accu: 0.609
Epoch: 280, test/loss: 4.473, test/accu: 0.113
Epoch: 281, train/loss: 1.312, train/accu: 0.620
Epoch: 281, test/loss: 4.477, test/accu: 0.110
Epoch: 282, train/loss: 1.319, train/accu: 0.620
Epoch: 282, test/loss: 4.523, test/accu: 0.108
Epoch: 283, train/loss: 1.324, train/accu: 0.611
Epoch: 283, test/loss: 4.502, test/accu: 0.112
Epoch: 284, train/loss: 1.338, train/accu: 0.612
Epoch: 284, test/loss: 4.489, test/accu: 0.112
Epoch: 285, train/loss: 1.327, train/accu: 0.609
Epoch: 285, test/loss: 4.493, test/accu: 0.111
Epoch: 286, train/loss: 1.320, train/accu: 0.614
Epoch: 286, test/loss: 4.478, test/accu: 0.113
Epoch: 287, train/loss: 1.325, train/accu: 0.615
Epoch: 287, test/loss: 4.530, test/accu: 0.108
Epoch: 288, train/loss: 1.323, train/accu: 0.609
Epoch: 288, test/loss: 4.498, test/accu: 0.114
Epoch: 289, train/loss: 1.305, train/accu: 0.621
Epoch: 289, test/loss: 4.512, test/accu: 0.113
Epoch: 290, train/loss: 1.313, train/accu: 0.620
Epoch: 290, test/loss: 4.519, test/accu: 0.114
Epoch: 291, train/loss: 1.306, train/accu: 0.621
Epoch: 291, test/loss: 4.525, test/accu: 0.117
Epoch: 292, train/loss: 1.305, train/accu: 0.619
Epoch: 292, test/loss: 4.500, test/accu: 0.113
Epoch: 293, train/loss: 1.317, train/accu: 0.609
Epoch: 293, test/loss: 4.523, test/accu: 0.112
Epoch: 294, train/loss: 1.319, train/accu: 0.609
Epoch: 294, test/loss: 4.506, test/accu: 0.113
Epoch: 295, train/loss: 1.309, train/accu: 0.616
Epoch: 295, test/loss: 4.552, test/accu: 0.110
Epoch: 296, train/loss: 1.303, train/accu: 0.618
Epoch: 296, test/loss: 4.540, test/accu: 0.111
Epoch: 297, train/loss: 1.311, train/accu: 0.615
Epoch: 297, test/loss: 4.511, test/accu: 0.108
Epoch: 298, train/loss: 1.292, train/accu: 0.624
Epoch: 298, test/loss: 4.512, test/accu: 0.112
Epoch: 299, train/loss: 1.325, train/accu: 0.606
Epoch: 299, test/loss: 4.501, test/accu: 0.114
Epoch: 300, train/loss: 1.306, train/accu: 0.616
Epoch: 300, test/loss: 4.490, test/accu: 0.116
Epoch: 0, test/loss: 4.492, test/accu: 0.116
Epoch: 0, test/loss: 4.492, test/accu: 0.116
