Epoch: 0, test/loss: 3.489, test/accu: 0.109
Epoch: 249, test/loss: 3.053, test/accu: 0.224
Epoch: 250, train/loss: 1.917, train/accu: 0.468
Epoch: 250, test/loss: 3.045, test/accu: 0.224
Epoch: 251, train/loss: 1.910, train/accu: 0.471
Epoch: 251, test/loss: 3.058, test/accu: 0.223
Epoch: 252, train/loss: 1.915, train/accu: 0.469
Epoch: 252, test/loss: 3.067, test/accu: 0.223
Epoch: 253, train/loss: 1.913, train/accu: 0.471
Epoch: 253, test/loss: 3.066, test/accu: 0.222
Epoch: 254, train/loss: 1.908, train/accu: 0.473
Epoch: 254, test/loss: 3.065, test/accu: 0.223
Epoch: 255, train/loss: 1.913, train/accu: 0.470
Epoch: 255, test/loss: 3.049, test/accu: 0.227
Epoch: 256, train/loss: 1.902, train/accu: 0.473
Epoch: 256, test/loss: 3.052, test/accu: 0.228
Epoch: 257, train/loss: 1.900, train/accu: 0.474
Epoch: 257, test/loss: 3.049, test/accu: 0.226
Epoch: 258, train/loss: 1.913, train/accu: 0.470
Epoch: 258, test/loss: 3.047, test/accu: 0.225
Epoch: 259, train/loss: 1.908, train/accu: 0.471
Epoch: 259, test/loss: 3.062, test/accu: 0.223
Epoch: 260, train/loss: 1.899, train/accu: 0.475
Epoch: 260, test/loss: 3.042, test/accu: 0.229
Epoch: 261, train/loss: 1.904, train/accu: 0.474
Epoch: 261, test/loss: 3.049, test/accu: 0.227
Epoch: 262, train/loss: 1.906, train/accu: 0.473
Epoch: 262, test/loss: 3.054, test/accu: 0.228
Epoch: 263, train/loss: 1.906, train/accu: 0.471
Epoch: 263, test/loss: 3.056, test/accu: 0.228
Epoch: 264, train/loss: 1.899, train/accu: 0.474
Epoch: 264, test/loss: 3.049, test/accu: 0.231
Epoch: 265, train/loss: 1.903, train/accu: 0.474
Epoch: 265, test/loss: 3.054, test/accu: 0.226
Epoch: 266, train/loss: 1.900, train/accu: 0.473
Epoch: 266, test/loss: 3.041, test/accu: 0.227
Epoch: 267, train/loss: 1.902, train/accu: 0.475
Epoch: 267, test/loss: 3.051, test/accu: 0.231
Epoch: 268, train/loss: 1.901, train/accu: 0.473
Epoch: 268, test/loss: 3.058, test/accu: 0.226
Epoch: 269, train/loss: 1.899, train/accu: 0.474
Epoch: 269, test/loss: 3.079, test/accu: 0.228
Epoch: 270, train/loss: 1.896, train/accu: 0.475
Epoch: 270, test/loss: 3.072, test/accu: 0.227
Epoch: 271, train/loss: 1.893, train/accu: 0.475
Epoch: 271, test/loss: 3.069, test/accu: 0.224
Epoch: 272, train/loss: 1.900, train/accu: 0.475
Epoch: 272, test/loss: 3.077, test/accu: 0.219
Epoch: 273, train/loss: 1.901, train/accu: 0.473
Epoch: 273, test/loss: 3.062, test/accu: 0.226
Epoch: 274, train/loss: 1.898, train/accu: 0.475
Epoch: 274, test/loss: 3.065, test/accu: 0.226
Epoch: 275, train/loss: 1.893, train/accu: 0.476
Epoch: 275, test/loss: 3.053, test/accu: 0.230
Epoch: 276, train/loss: 1.889, train/accu: 0.476
Epoch: 276, test/loss: 3.059, test/accu: 0.227
Epoch: 277, train/loss: 1.904, train/accu: 0.473
Epoch: 277, test/loss: 3.073, test/accu: 0.223
Epoch: 278, train/loss: 1.890, train/accu: 0.476
Epoch: 278, test/loss: 3.074, test/accu: 0.224
Epoch: 279, train/loss: 1.893, train/accu: 0.476
Epoch: 279, test/loss: 3.073, test/accu: 0.228
Epoch: 280, train/loss: 1.898, train/accu: 0.475
Epoch: 280, test/loss: 3.060, test/accu: 0.226
Epoch: 281, train/loss: 1.887, train/accu: 0.476
Epoch: 281, test/loss: 3.076, test/accu: 0.225
Epoch: 282, train/loss: 1.892, train/accu: 0.475
Epoch: 282, test/loss: 3.062, test/accu: 0.226
Epoch: 283, train/loss: 1.891, train/accu: 0.474
Epoch: 283, test/loss: 3.058, test/accu: 0.228
Epoch: 284, train/loss: 1.891, train/accu: 0.476
Epoch: 284, test/loss: 3.065, test/accu: 0.227
Epoch: 285, train/loss: 1.889, train/accu: 0.475
Epoch: 285, test/loss: 3.066, test/accu: 0.226
Epoch: 286, train/loss: 1.893, train/accu: 0.477
Epoch: 286, test/loss: 3.080, test/accu: 0.225
Epoch: 287, train/loss: 1.890, train/accu: 0.476
Epoch: 287, test/loss: 3.077, test/accu: 0.224
Epoch: 288, train/loss: 1.894, train/accu: 0.473
Epoch: 288, test/loss: 3.054, test/accu: 0.228
Epoch: 289, train/loss: 1.887, train/accu: 0.475
Epoch: 289, test/loss: 3.080, test/accu: 0.225
Epoch: 290, train/loss: 1.884, train/accu: 0.479
Epoch: 290, test/loss: 3.065, test/accu: 0.228
Epoch: 291, train/loss: 1.890, train/accu: 0.476
Epoch: 291, test/loss: 3.081, test/accu: 0.225
Epoch: 292, train/loss: 1.885, train/accu: 0.479
Epoch: 292, test/loss: 3.078, test/accu: 0.225
Epoch: 293, train/loss: 1.888, train/accu: 0.477
Epoch: 293, test/loss: 3.084, test/accu: 0.224
Epoch: 294, train/loss: 1.889, train/accu: 0.475
Epoch: 294, test/loss: 3.073, test/accu: 0.226
Epoch: 295, train/loss: 1.878, train/accu: 0.479
Epoch: 295, test/loss: 3.076, test/accu: 0.224
Epoch: 296, train/loss: 1.887, train/accu: 0.479
Epoch: 296, test/loss: 3.079, test/accu: 0.224
Epoch: 297, train/loss: 1.882, train/accu: 0.477
Epoch: 297, test/loss: 3.058, test/accu: 0.228
Epoch: 298, train/loss: 1.887, train/accu: 0.475
Epoch: 298, test/loss: 3.088, test/accu: 0.224
Epoch: 299, train/loss: 1.888, train/accu: 0.480
Epoch: 299, test/loss: 3.084, test/accu: 0.225
Epoch: 300, train/loss: 1.891, train/accu: 0.478
Epoch: 300, test/loss: 3.082, test/accu: 0.225
Epoch: 0, test/loss: 3.083, test/accu: 0.225
Epoch: 0, test/loss: 3.083, test/accu: 0.225
