Epoch: 0, test/loss: 3.496, test/accu: 0.048
Epoch: 249, test/loss: 3.212, test/accu: 0.233
Epoch: 250, train/loss: 1.594, train/accu: 0.549
Epoch: 250, test/loss: 3.201, test/accu: 0.233
Epoch: 251, train/loss: 1.600, train/accu: 0.548
Epoch: 251, test/loss: 3.203, test/accu: 0.232
Epoch: 252, train/loss: 1.602, train/accu: 0.544
Epoch: 252, test/loss: 3.213, test/accu: 0.234
Epoch: 253, train/loss: 1.600, train/accu: 0.547
Epoch: 253, test/loss: 3.224, test/accu: 0.230
Epoch: 254, train/loss: 1.592, train/accu: 0.546
Epoch: 254, test/loss: 3.214, test/accu: 0.231
Epoch: 255, train/loss: 1.595, train/accu: 0.546
Epoch: 255, test/loss: 3.241, test/accu: 0.228
Epoch: 256, train/loss: 1.596, train/accu: 0.545
Epoch: 256, test/loss: 3.211, test/accu: 0.234
Epoch: 257, train/loss: 1.591, train/accu: 0.550
Epoch: 257, test/loss: 3.204, test/accu: 0.230
Epoch: 258, train/loss: 1.594, train/accu: 0.546
Epoch: 258, test/loss: 3.222, test/accu: 0.230
Epoch: 259, train/loss: 1.590, train/accu: 0.549
Epoch: 259, test/loss: 3.209, test/accu: 0.233
Epoch: 260, train/loss: 1.598, train/accu: 0.548
Epoch: 260, test/loss: 3.234, test/accu: 0.226
Epoch: 261, train/loss: 1.587, train/accu: 0.547
Epoch: 261, test/loss: 3.224, test/accu: 0.229
Epoch: 262, train/loss: 1.579, train/accu: 0.552
Epoch: 262, test/loss: 3.239, test/accu: 0.225
Epoch: 263, train/loss: 1.593, train/accu: 0.547
Epoch: 263, test/loss: 3.219, test/accu: 0.230
Epoch: 264, train/loss: 1.578, train/accu: 0.550
Epoch: 264, test/loss: 3.229, test/accu: 0.230
Epoch: 265, train/loss: 1.579, train/accu: 0.548
Epoch: 265, test/loss: 3.233, test/accu: 0.232
Epoch: 266, train/loss: 1.587, train/accu: 0.550
Epoch: 266, test/loss: 3.235, test/accu: 0.230
Epoch: 267, train/loss: 1.582, train/accu: 0.550
Epoch: 267, test/loss: 3.239, test/accu: 0.228
Epoch: 268, train/loss: 1.575, train/accu: 0.552
Epoch: 268, test/loss: 3.222, test/accu: 0.232
Epoch: 269, train/loss: 1.583, train/accu: 0.547
Epoch: 269, test/loss: 3.257, test/accu: 0.226
Epoch: 270, train/loss: 1.574, train/accu: 0.554
Epoch: 270, test/loss: 3.235, test/accu: 0.231
Epoch: 271, train/loss: 1.574, train/accu: 0.555
Epoch: 271, test/loss: 3.239, test/accu: 0.232
Epoch: 272, train/loss: 1.577, train/accu: 0.552
Epoch: 272, test/loss: 3.235, test/accu: 0.231
Epoch: 273, train/loss: 1.574, train/accu: 0.551
Epoch: 273, test/loss: 3.239, test/accu: 0.231
Epoch: 274, train/loss: 1.572, train/accu: 0.553
Epoch: 274, test/loss: 3.263, test/accu: 0.227
Epoch: 275, train/loss: 1.588, train/accu: 0.546
Epoch: 275, test/loss: 3.248, test/accu: 0.230
Epoch: 276, train/loss: 1.562, train/accu: 0.555
Epoch: 276, test/loss: 3.250, test/accu: 0.229
Epoch: 277, train/loss: 1.577, train/accu: 0.553
Epoch: 277, test/loss: 3.239, test/accu: 0.231
Epoch: 278, train/loss: 1.565, train/accu: 0.553
Epoch: 278, test/loss: 3.254, test/accu: 0.230
Epoch: 279, train/loss: 1.578, train/accu: 0.550
Epoch: 279, test/loss: 3.257, test/accu: 0.231
Epoch: 280, train/loss: 1.577, train/accu: 0.552
Epoch: 280, test/loss: 3.267, test/accu: 0.231
Epoch: 281, train/loss: 1.569, train/accu: 0.553
Epoch: 281, test/loss: 3.242, test/accu: 0.234
Epoch: 282, train/loss: 1.566, train/accu: 0.554
Epoch: 282, test/loss: 3.229, test/accu: 0.238
Epoch: 283, train/loss: 1.564, train/accu: 0.553
Epoch: 283, test/loss: 3.276, test/accu: 0.230
Epoch: 284, train/loss: 1.563, train/accu: 0.552
Epoch: 284, test/loss: 3.255, test/accu: 0.232
Epoch: 285, train/loss: 1.560, train/accu: 0.558
Epoch: 285, test/loss: 3.265, test/accu: 0.231
Epoch: 286, train/loss: 1.565, train/accu: 0.554
Epoch: 286, test/loss: 3.251, test/accu: 0.233
Epoch: 287, train/loss: 1.567, train/accu: 0.554
Epoch: 287, test/loss: 3.264, test/accu: 0.228
Epoch: 288, train/loss: 1.555, train/accu: 0.558
Epoch: 288, test/loss: 3.243, test/accu: 0.231
Epoch: 289, train/loss: 1.563, train/accu: 0.556
Epoch: 289, test/loss: 3.251, test/accu: 0.231
Epoch: 290, train/loss: 1.564, train/accu: 0.555
Epoch: 290, test/loss: 3.275, test/accu: 0.227
Epoch: 291, train/loss: 1.561, train/accu: 0.554
Epoch: 291, test/loss: 3.249, test/accu: 0.230
Epoch: 292, train/loss: 1.559, train/accu: 0.557
Epoch: 292, test/loss: 3.271, test/accu: 0.231
Epoch: 293, train/loss: 1.558, train/accu: 0.558
Epoch: 293, test/loss: 3.293, test/accu: 0.226
Epoch: 294, train/loss: 1.559, train/accu: 0.555
Epoch: 294, test/loss: 3.258, test/accu: 0.230
Epoch: 295, train/loss: 1.560, train/accu: 0.555
Epoch: 295, test/loss: 3.275, test/accu: 0.230
Epoch: 296, train/loss: 1.554, train/accu: 0.557
Epoch: 296, test/loss: 3.268, test/accu: 0.225
Epoch: 297, train/loss: 1.561, train/accu: 0.557
Epoch: 297, test/loss: 3.269, test/accu: 0.226
Epoch: 298, train/loss: 1.548, train/accu: 0.558
Epoch: 298, test/loss: 3.274, test/accu: 0.227
Epoch: 299, train/loss: 1.565, train/accu: 0.554
Epoch: 299, test/loss: 3.269, test/accu: 0.232
Epoch: 300, train/loss: 1.556, train/accu: 0.556
Epoch: 300, test/loss: 3.275, test/accu: 0.229
